run_id,electricity_demand_multiplier_tx,natural_gas_price_west_south_central,battery_capcost,battery_capcost_energy,coal_igcc_capcost,coal_igcc_fom,coal_igcc_vom,coal_new_capcost,coal_new_fom,coal_new_vom,coal_ccs_capcost,coal_ccs_fom,coal_ccs_vom,coal_ccs_heatrate,csp_capcost,csp_fom,csp_vom,gas_cc_capcost,gas_cc_fom,gas_cc_vom,gas_cc_heatrate,gas_ccs_capcost,gas_ccs_fom,gas_ccs_vom,gas_ccs_heatrate,nuclear_capcost,nuclear_fom,nuclear_vom,cf_mult_shared_offshore_wind_fixed_and_floating,offshore_wind_fixed_overnight_cap_cost,offshore_wind_fixed_fixed_oandm,offshore_wind_floating_overnight_cap_cost,offshore_wind_floating_fixed_oandm,onshore_wind_cf_mult,onshore_wind_overnight_cap_cost_kw,onshore_wind_fixed_oandm_kw_yr,upv_capcost,upv_fom,upv_cf_improvement,trajectory,step,changed_factor
103,0.99166,1.7787,0.76564,1.1687400000000001,0.9709,1.0282,1.00588,1.0058399999999998,1.0231,0.9853,1.0327,0.99446,1.01424,1.059,1.3946200000000002,1.24034,1.03568,1.0055800000000001,1.0522,1.0067,1.00544,1.02506,1.0285,1.06868,0.955,0.8961399999999999,0.98742,0.6786,0.9805,1.2148,0.9212,1.4806,1.0768199999999999,1.04134,1.02284,0.8218,0.8916,0.99514,0.98172,2,23,gas_ccs_capcost
104,0.99166,1.7787,0.76564,1.1687400000000001,0.9709,1.0282,1.00588,1.0058399999999998,1.0231,1.00336,1.0327,0.99446,1.01424,1.059,1.3946200000000002,1.24034,1.03568,1.0055800000000001,1.0522,1.0067,1.00544,1.02506,1.0285,1.06868,0.955,0.8961399999999999,0.98742,0.6786,0.9805,1.2148,0.9212,1.4806,1.0768199999999999,1.04134,1.02284,0.8218,0.8916,0.99514,0.98172,2,24,coal_new_vom
105,0.99166,1.7787,0.76564,1.1687400000000001,0.9709,1.0282,1.00588,1.0058399999999998,1.0231,1.00336,1.0327,0.99446,1.01424,1.059,1.3946200000000002,1.24034,1.03568,1.0055800000000001,1.0522,1.0067,1.00544,1.02506,1.0285,1.06868,0.955,0.8961399999999999,0.98742,0.6786,0.9805,1.2148,0.9212,1.4806,1.0768199999999999,1.04134,1.1495,0.8218,0.8916,0.99514,0.98172,2,25,onshore_wind_overnight_cap_cost_kw
106,0.99166,1.7787,0.76564,1.1687400000000001,0.9709,1.0282,1.00588,1.0058399999999998,1.0231,1.00336,1.0327,0.99446,1.01424,1.059,1.3946200000000002,1.24034,1.22342,1.0055800000000001,1.0522,1.0067,1.00544,1.02506,1.0285,1.06868,0.955,0.8961399999999999,0.98742,0.6786,0.9805,1.2148,0.9212,1.4806,1.0768199999999999,1.04134,1.1495,0.8218,0.8916,0.99514,0.98172,2,26,csp_vom
107,0.99166,1.7787,0.76564,1.1687400000000001,0.9709,1.0282,1.00588,1.0058399999999998,1.0231,1.00336,1.0327,0.99446,1.01424,1.059,1.3946200000000002,1.24034,1.22342,1.0055800000000001,1.0522,1.0067,1.00544,1.02506,1.0285,1.06868,0.955,0.8961399999999999,0.98742,0.6786,0.9805,1.2148,1.0466000000000002,1.4806,1.0768199999999999,1.04134,1.1495,0.8218,0.8916,0.99514,0.98172,2,27,offshore_wind_fixed_fixed_oandm
108,0.99166,1.7787,0.76564,1.1687400000000001,0.9709,1.0282,1.00588,1.0058399999999998,1.0231,1.00336,1.0327,0.99446,1.01424,1.059,1.3946200000000002,1.24034,1.22342,1.0055800000000001,1.0522,1.0067,1.00544,1.02506,1.0285,1.06868,0.955,1.31236,0.98742,0.6786,0.9805,1.2148,1.0466000000000002,1.4806,1.0768199999999999,1.04134,1.1495,0.8218,0.8916,0.99514,0.98172,2,28,nuclear_capcost
109,0.99166,1.7787,0.76564,1.1687400000000001,0.9709,1.0282,1.00588,1.0058399999999998,1.0231,1.00336,1.0327,0.99446,1.01424,1.059,1.3946200000000002,1.24034,1.22342,1.0055800000000001,1.0522,1.0067,1.00544,1.02506,1.0285,1.06868,0.955,1.31236,0.98742,0.6786,1.0348,1.2148,1.0466000000000002,1.4806,1.0768199999999999,1.04134,1.1495,0.8218,0.8916,0.99514,0.98172,2,29,cf_mult_shared_offshore_wind_fixed_and_floating
110,0.99166,1.7787,0.76564,1.1687400000000001,0.9709,1.0282,1.00588,1.0058399999999998,1.0231,1.00336,1.0327,0.99446,1.01424,1.059,1.3946200000000002,1.24034,1.22342,1.0055800000000001,1.0522,1.0067,1.00544,1.02506,1.0285,1.06868,0.955,1.31236,0.98742,0.6786,1.0348,1.2148,1.0466000000000002,1.4806,1.0768199999999999,1.04134,1.1495,0.8218,0.8916,0.99514,1.0458,2,30,upv_cf_improvement
111,0.99166,1.7787,0.76564,1.1687400000000001,0.9709,1.0282,1.00588,1.0058399999999998,1.0231,1.00336,1.0327,0.99446,1.01424,1.059,1.3946200000000002,1.24034,1.22342,1.0055800000000001,1.0522,1.0067,1.00544,1.02506,1.0285,1.06868,0.955,1.31236,0.98742,1.0000200000000001,1.0348,1.2148,1.0466000000000002,1.4806,1.0768199999999999,1.04134,1.1495,0.8218,0.8916,0.99514,1.0458,2,31,nuclear_vom
112,0.99166,1.7787,0.76564,1.1687400000000001,0.9709,1.0282,1.00588,1.0058399999999998,1.0231,1.00336,1.0327,0.99446,1.01424,1.059,1.3946200000000002,1.24034,1.22342,1.0055800000000001,1.0522,1.0067,1.00544,1.02506,1.0285,1.06868,0.955,1.31236,0.98742,1.0000200000000001,1.0348,1.2148,1.0466000000000002,1.4806,1.0768199999999999,1.04134,1.1495,0.97384,0.8916,0.99514,1.0458,2,32,onshore_wind_fixed_oandm_kw_yr
113,0.99166,1.7787,0.76564,1.1687400000000001,0.9709,1.0282,1.00588,1.0058399999999998,1.0231,1.00336,1.0327,0.99446,1.01424,1.059,1.3946200000000002,1.24034,1.22342,1.0055800000000001,1.0522,1.0067,1.00544,1.02506,1.0285,1.06868,0.955,1.31236,0.98742,1.0000200000000001,1.0348,1.2148,1.0466000000000002,1.4806,1.0768199999999999,1.04134,1.1495,0.97384,1.0635,0.99514,1.0458,2,33,upv_capcost
114,0.99166,1.7787,1.0855,1.1687400000000001,0.9709,1.0282,1.00588,1.0058399999999998,1.0231,1.00336,1.0327,0.99446,1.01424,1.059,1.3946200000000002,1.24034,1.22342,1.0055800000000001,1.0522,1.0067,1.00544,1.02506,1.0285,1.06868,0.955,1.31236,0.98742,1.0000200000000001,1.0348,1.2148,1.0466000000000002,1.4806,1.0768199999999999,1.04134,1.1495,0.97384,1.0635,0.99514,1.0458,2,34,battery_capcost
115,0.99166,1.7787,1.0855,1.1687400000000001,0.9709,1.0282,1.00588,1.0058399999999998,1.0231,1.00336,1.0327,0.99446,1.01424,1.059,1.3946200000000002,1.24034,1.22342,1.0055800000000001,1.0522,1.0067,1.00544,1.02506,1.0285,1.06868,1.009,1.31236,0.98742,1.0000200000000001,1.0348,1.2148,1.0466000000000002,1.4806,1.0768199999999999,1.04134,1.1495,0.97384,1.0635,0.99514,1.0458,2,35,gas_ccs_heatrate
116,0.99166,1.7787,1.0855,1.1687400000000001,0.9709,1.0282,1.00588,1.0058399999999998,1.0231,1.00336,1.0327,0.99446,1.01424,1.059,1.3946200000000002,1.24034,1.22342,1.0055800000000001,1.0522,1.0067,1.00544,1.02506,1.0285,1.06868,1.009,1.31236,0.98742,1.0000200000000001,1.0348,1.2148,1.0466000000000002,1.4806,1.0768199999999999,1.04134,1.1495,0.97384,1.0635,1.1332,1.0458,2,36,upv_fom
117,1.0423,1.7787,1.0855,1.1687400000000001,0.9709,1.0282,1.00588,1.0058399999999998,1.0231,1.00336,1.0327,0.99446,1.01424,1.059,1.3946200000000002,1.24034,1.22342,1.0055800000000001,1.0522,1.0067,1.00544,1.02506,1.0285,1.06868,1.009,1.31236,0.98742,1.0000200000000001,1.0348,1.2148,1.0466000000000002,1.4806,1.0768199999999999,1.04134,1.1495,0.97384,1.0635,1.1332,1.0458,2,37,electricity_demand_multiplier_tx
118,1.0423,1.7787,1.0855,1.1687400000000001,0.9709,1.0282,1.00588,1.0058399999999998,1.0231,1.00336,1.0327,1.028,1.01424,1.059,1.3946200000000002,1.24034,1.22342,1.0055800000000001,1.0522,1.0067,1.00544,1.02506,1.0285,1.06868,1.009,1.31236,0.98742,1.0000200000000001,1.0348,1.2148,1.0466000000000002,1.4806,1.0768199999999999,1.04134,1.1495,0.97384,1.0635,1.1332,1.0458,2,38,coal_ccs_fom
119,1.0423,1.7787,1.0855,1.1687400000000001,1.00618,1.0282,1.00588,1.0058399999999998,1.0231,1.00336,1.0327,1.028,1.01424,1.059,1.3946200000000002,1.24034,1.22342,1.0055800000000001,1.0522,1.0067,1.00544,1.02506,1.0285,1.06868,1.009,1.31236,0.98742,1.0000200000000001,1.0348,1.2148,1.0466000000000002,1.4806,1.0768199999999999,1.04134,1.1495,0.97384,1.0635,1.1332,1.0458,2,39,coal_igcc_capcost
120,0.9579,0.8940600000000001,0.5524,0.93118,0.98266,0.98356,0.99472,0.98448,0.9863,0.99734,0.99346,0.99446,0.98576,0.9402,0.7963,0.8209,0.9731,0.9945200000000001,0.99088,0.9807,0.9731,0.97494,0.9714,0.93152,0.973,0.7574,0.80914,0.89288,0.9986,0.9998,0.9630000000000001,0.85004,0.95478,0.9972199999999999,0.9384,0.8218,1.0062,0.9031,0.96036,3,0,
121,0.9579,0.8940600000000001,0.5524,1.2875200000000002,0.98266,0.98356,0.99472,0.98448,0.9863,0.99734,0.99346,0.99446,0.98576,0.9402,0.7963,0.8209,0.9731,0.9945200000000001,0.99088,0.9807,0.9731,0.97494,0.9714,0.93152,0.973,0.7574,0.80914,0.89288,0.9986,0.9998,0.9630000000000001,0.85004,0.95478,0.9972199999999999,0.9384,0.8218,1.0062,0.9031,0.96036,3,1,battery_capcost_energy
122,0.9579,0.8940600000000001,0.5524,1.2875200000000002,1.01794,0.98356,0.99472,0.98448,0.9863,0.99734,0.99346,0.99446,0.98576,0.9402,0.7963,0.8209,0.9731,0.9945200000000001,0.99088,0.9807,0.9731,0.97494,0.9714,0.93152,0.973,0.7574,0.80914,0.89288,0.9986,0.9998,0.9630000000000001,0.85004,0.95478,0.9972199999999999,0.9384,0.8218,1.0062,0.9031,0.96036,3,2,coal_igcc_capcost
123,0.9579,0.8940600000000001,0.5524,1.2875200000000002,1.01794,0.98356,0.99472,0.98448,0.9863,0.99734,0.99346,0.99446,0.98576,0.9402,0.7963,0.8209,0.9731,0.9945200000000001,0.99088,0.9807,0.9731,0.97494,0.9714,0.93152,0.973,0.7574,0.80914,1.2143,0.9986,0.9998,0.9630000000000001,0.85004,0.95478,0.9972199999999999,0.9384,0.8218,1.0062,0.9031,0.96036,3,3,nuclear_vom
124,0.9579,1.55754,0.5524,1.2875200000000002,1.01794,0.98356,0.99472,0.98448,0.9863,0.99734,0.99346,0.99446,0.98576,0.9402,0.7963,0.8209,0.9731,0.9945200000000001,0.99088,0.9807,0.9731,0.97494,0.9714,0.93152,0.973,0.7574,0.80914,1.2143,0.9986,0.9998,0.9630000000000001,0.85004,0.95478,0.9972199999999999,0.9384,0.8218,1.0062,0.9031,0.96036,3,4,natural_gas_price_west_south_central
125,0.9579,1.55754,0.5524,1.2875200000000002,1.01794,0.98356,0.99472,0.98448,0.9863,0.99734,0.99346,0.99446,0.98576,0.9402,0.7963,0.8209,0.9731,0.9945200000000001,0.99088,0.9807,0.9731,0.97494,0.9714,0.93152,0.973,1.17362,0.80914,1.2143,0.9986,0.9998,0.9630000000000001,0.85004,0.95478,0.9972199999999999,0.9384,0.8218,1.0062,0.9031,0.96036,3,5,nuclear_capcost
126,1.00854,1.55754,0.5524,1.2875200000000002,1.01794,0.98356,0.99472,0.98448,0.9863,0.99734,0.99346,0.99446,0.98576,0.9402,0.7963,0.8209,0.9731,0.9945200000000001,0.99088,0.9807,0.9731,0.97494,0.9714,0.93152,0.973,1.17362,0.80914,1.2143,0.9986,0.9998,0.9630000000000001,0.85004,0.95478,0.9972199999999999,0.9384,0.8218,1.0062,0.9031,0.96036,3,6,electricity_demand_multiplier_tx
127,1.00854,1.55754,0.5524,1.2875200000000002,1.01794,0.98356,0.99472,0.98448,0.9863,0.99734,0.99346,0.99446,0.98576,0.9402,0.7963,0.8209,0.9731,0.9945200000000001,0.99088,0.9807,0.9731,0.97494,0.9714,0.93152,0.973,1.17362,0.80914,1.2143,0.9986,0.9998,0.9630000000000001,0.85004,0.95478,0.9972199999999999,0.9384,0.8218,1.0062,0.9031,1.02444,3,7,upv_cf_improvement
128,1.00854,1.55754,0.5524,1.2875200000000002,1.01794,0.98356,0.99472,0.98448,0.9863,0.99734,0.99346,0.99446,0.98576,0.9402,0.7963,0.8209,0.9731,0.9945200000000001,0.99088,0.9807,0.9731,0.97494,0.9714,1.06868,0.973,1.17362,0.80914,1.2143,0.9986,0.9998,0.9630000000000001,0.85004,0.95478,0.9972199999999999,0.9384,0.8218,1.0062,0.9031,1.02444,3,8,gas_ccs_vom
129,1.00854,1.55754,0.5524,1.2875200000000002,1.01794,0.98356,1.0282,0.98448,0.9863,0.99734,0.99346,0.99446,0.98576,0.9402,0.7963,0.8209,0.9731,0.9945200000000001,0.99088,0.9807,0.9731,0.97494,0.9714,1.06868,0.973,1.17362,0.80914,1.2143,0.9986,0.9998,0.9630000000000001,0.85004,0.95478,0.9972199999999999,0.9384,0.8218,1.0062,0.9031,1.02444,3,9,coal_igcc_vom
130,1.00854,1.55754,0.5524,1.2875200000000002,1.01794,0.98356,1.0282,1.0165199999999999,0.9863,0.99734,0.99346,0.99446,0.98576,0.9402,0.7963,0.8209,0.9731,0.9945200000000001,0.99088,0.9807,0.9731,0.97494,0.9714,1.06868,0.973,1.17362,0.80914,1.2143,0.9986,0.9998,0.9630000000000001,0.85004,0.95478,0.9972199999999999,0.9384,0.8218,1.0062,0.9031,1.02444,3,10,coal_new_capcost
131,1.00854,1.55754,0.5524,1.2875200000000002,1.01794,0.98356,1.0282,1.0165199999999999,0.9863,0.99734,0.99346,1.028,0.98576,0.9402,0.7963,0.8209,0.9731,0.9945200000000001,0.99088,0.9807,0.9731,0.97494,0.9714,1.06868,0.973,1.17362,0.80914,1.2143,0.9986,0.9998,0.9630000000000001,0.85004,0.95478,0.9972199999999999,0.9384,0.8218,1.0062,0.9031,1.02444,3,11,coal_ccs_fom
132,1.00854,1.55754,0.5524,1.2875200000000002,1.01794,0.98356,1.0282,1.0165199999999999,0.9863,1.0154,0.99346,1.028,0.98576,0.9402,0.7963,0.8209,0.9731,0.9945200000000001,0.99088,0.9807,0.9731,0.97494,0.9714,1.06868,0.973,1.17362,0.80914,1.2143,0.9986,0.9998,0.9630000000000001,0.85004,0.95478,0.9972199999999999,0.9384,0.8218,1.0062,0.9031,1.02444,3,12,coal_new_vom
133,1.00854,1.55754,0.5524,1.2875200000000002,1.01794,0.98356,1.0282,1.0165199999999999,0.9863,1.0154,0.99346,1.028,0.98576,0.9402,0.7963,0.8209,1.16084,0.9945200000000001,0.99088,0.9807,0.9731,0.97494,0.9714,1.06868,0.973,1.17362,0.80914,1.2143,0.9986,0.9998,0.9630000000000001,0.85004,0.95478,0.9972199999999999,0.9384,0.8218,1.0062,0.9031,1.02444,3,13,csp_vom
134,1.00854,1.55754,0.5524,1.2875200000000002,1.01794,0.98356,1.0282,1.0165199999999999,0.9863,1.0154,0.99346,1.028,0.98576,0.9402,0.7963,0.8209,1.16084,0.9945200000000001,0.99088,0.9807,0.9731,0.97494,1.1427,1.06868,0.973,1.17362,0.80914,1.2143,0.9986,0.9998,0.9630000000000001,0.85004,0.95478,0.9972199999999999,0.9384,0.8218,1.0062,0.9031,1.02444,3,14,gas_ccs_fom
135,1.00854,1.55754,0.5524,1.2875200000000002,1.01794,0.98356,1.0282,1.0165199999999999,0.9863,1.0154,0.99346,1.028,0.98576,0.9402,0.7963,0.8209,1.16084,0.9945200000000001,0.99088,0.9807,0.9731,0.97494,1.1427,1.06868,0.973,1.17362,0.80914,1.2143,0.9986,0.9998,0.9630000000000001,0.85004,0.95478,0.9972199999999999,0.9384,0.97384,1.0062,0.9031,1.02444,3,15,onshore_wind_fixed_oandm_kw_yr
136,1.00854,1.55754,0.5524,1.2875200000000002,1.01794,0.98356,1.0282,1.0165199999999999,0.9863,1.0154,0.99346,1.028,0.98576,0.9402,0.7963,0.8209,1.16084,0.9945200000000001,0.99088,0.9807,0.9731,0.97494,1.1427,1.06868,0.973,1.17362,0.80914,1.2143,0.9986,0.9998,0.9630000000000001,1.3229600000000001,0.95478,0.9972199999999999,0.9384,0.97384,1.0062,0.9031,1.02444,3,16,offshore_wind_floating_overnight_cap_cost
137,1.00854,1.55754,0.5524,1.2875200000000002,1.01794,0.98356,1.0282,1.0165199999999999,0.9863,1.0154,0.99346,1.028,0.98576,0.9402,0.7963,0.8209,1.16084,0.9945200000000001,0.99088,0.9807,0.9731,0.97494,1.1427,1.06868,0.973,1.17362,0.80914,1.2143,0.9986,0.9998,0.9630000000000001,1.3229600000000001,0.95478,0.9972199999999999,1.06506,0.97384,1.0062,0.9031,1.02444,3,17,onshore_wind_overnight_cap_cost_kw
138,1.00854,1.55754,0.5524,1.2875200000000002,1.01794,0.98356,1.0282,1.0165199999999999,0.9863,1.0154,0.99346,1.028,0.98576,0.9402,0.7963,0.8209,1.16084,1.0277,0.99088,0.9807,0.9731,0.97494,1.1427,1.06868,0.973,1.17362,0.80914,1.2143,0.9986,0.9998,0.9630000000000001,1.3229600000000001,0.95478,0.9972199999999999,1.06506,0.97384,1.0062,0.9031,1.02444,3,18,gas_cc_capcost
139,1.00854,1.55754,0.5524,1.2875200000000002,1.01794,0.98356,1.0282,1.0165199999999999,0.9863,1.0154,0.99346,1.028,0.98576,0.9402,0.7963,0.8209,1.16084,1.0277,0.99088,0.9807,0.9731,0.97494,1.1427,1.06868,1.027,1.17362,0.80914,1.2143,0.9986,0.9998,0.9630000000000001,1.3229600000000001,0.95478,0.9972199999999999,1.06506,0.97384,1.0062,0.9031,1.02444,3,19,gas_ccs_heatrate
140,1.00854,1.55754,0.87226,1.2875200000000002,1.01794,0.98356,1.0282,1.0165199999999999,0.9863,1.0154,0.99346,1.028,0.98576,0.9402,0.7963,0.8209,1.16084,1.0277,0.99088,0.9807,0.9731,0.97494,1.1427,1.06868,1.027,1.17362,0.80914,1.2143,0.9986,0.9998,0.9630000000000001,1.3229600000000001,0.95478,0.9972199999999999,1.06506,0.97384,1.0062,0.9031,1.02444,3,20,battery_capcost
141,1.00854,1.55754,0.87226,1.2875200000000002,1.01794,0.98356,1.0282,1.0165199999999999,0.9863,1.0154,0.99346,1.028,0.98576,0.9402,0.7963,0.8209,1.16084,1.0277,0.99088,0.9807,0.9731,0.97494,1.1427,1.06868,1.027,1.17362,0.80914,1.2143,0.9986,0.9998,0.9630000000000001,1.3229600000000001,0.95478,0.9972199999999999,1.06506,0.97384,1.1781,0.9031,1.02444,3,21,upv_capcost
142,1.00854,1.55754,0.87226,1.2875200000000002,1.01794,0.98356,1.0282,1.0165199999999999,0.9863,1.0154,0.99346,1.028,0.98576,0.9402,0.7963,0.8209,1.16084,1.0277,0.99088,1.0197,0.9731,0.97494,1.1427,1.06868,1.027,1.17362,0.80914,1.2143,0.9986,0.9998,0.9630000000000001,1.3229600000000001,0.95478,0.9972199999999999,1.06506,0.97384,1.1781,0.9031,1.02444,3,22,gas_cc_vom
143,1.00854,1.55754,0.87226,1.2875200000000002,1.01794,0.98356,1.0282,1.0165199999999999,0.9863,1.0154,0.99346,1.028,0.98576,0.9402,1.2450400000000001,0.8209,1.16084,1.0277,0.99088,1.0197,0.9731,0.97494,1.1427,1.06868,1.027,1.17362,0.80914,1.2143,0.9986,0.9998,0.9630000000000001,1.3229600000000001,0.95478,0.9972199999999999,1.06506,0.97384,1.1781,0.9031,1.02444,3,23,csp_capcost
144,1.00854,1.55754,0.87226,1.2875200000000002,1.01794,0.98356,1.0282,1.0165199999999999,0.9863,1.0154,0.99346,1.028,0.98576,0.9402,1.2450400000000001,0.8209,1.16084,1.0277,0.99088,1.0197,0.9731,1.1253,1.1427,1.06868,1.027,1.17362,0.80914,1.2143,0.9986,0.9998,0.9630000000000001,1.3229600000000001,0.95478,0.9972199999999999,1.06506,0.97384,1.1781,0.9031,1.02444,3,24,gas_ccs_capcost
145,1.00854,1.55754,0.87226,1.2875200000000002,1.01794,0.98356,1.0282,1.0165199999999999,0.9863,1.0154,0.99346,1.028,0.98576,0.9402,1.2450400000000001,0.8209,1.16084,1.0277,0.99088,1.0197,0.9731,1.1253,1.1427,1.06868,1.027,1.17362,0.80914,1.2143,0.9986,1.3223,0.9630000000000001,1.3229600000000001,0.95478,0.9972199999999999,1.06506,0.97384,1.1781,0.9031,1.02444,3,25,offshore_wind_fixed_overnight_cap_cost
146,1.00854,1.55754,0.87226,1.2875200000000002,1.01794,0.98356,1.0282,1.0165199999999999,0.9863,1.0154,0.99346,1.028,0.98576,1.01148,1.2450400000000001,0.8209,1.16084,1.0277,0.99088,1.0197,0.9731,1.1253,1.1427,1.06868,1.027,1.17362,0.80914,1.2143,0.9986,1.3223,0.9630000000000001,1.3229600000000001,0.95478,0.9972199999999999,1.06506,0.97384,1.1781,0.9031,1.02444,3,26,coal_ccs_heatrate
147,1.00854,1.55754,0.87226,1.2875200000000002,1.01794,0.98356,1.0282,1.0165199999999999,0.9863,1.0154,0.99346,1.028,1.0712,1.01148,1.2450400000000001,0.8209,1.16084,1.0277,0.99088,1.0197,0.9731,1.1253,1.1427,1.06868,1.027,1.17362,0.80914,1.2143,0.9986,1.3223,0.9630000000000001,1.3229600000000001,0.95478,0.9972199999999999,1.06506,0.97384,1.1781,0.9031,1.02444,3,27,coal_ccs_vom
148,1.00854,1.55754,0.87226,1.2875200000000002,1.01794,1.01704,1.0282,1.0165199999999999,0.9863,1.0154,0.99346,1.028,1.0712,1.01148,1.2450400000000001,0.8209,1.16084,1.0277,0.99088,1.0197,0.9731,1.1253,1.1427,1.06868,1.027,1.17362,0.80914,1.2143,0.9986,1.3223,0.9630000000000001,1.3229600000000001,0.95478,0.9972199999999999,1.06506,0.97384,1.1781,0.9031,1.02444,3,28,coal_igcc_fom
149,1.00854,1.55754,0.87226,1.2875200000000002,1.01794,1.01704,1.0282,1.0165199999999999,0.9863,1.0154,0.99346,1.028,1.0712,1.01148,1.2450400000000001,0.8209,1.16084,1.0277,0.99088,1.0197,0.9731,1.1253,1.1427,1.06868,1.027,1.17362,0.80914,1.2143,0.9986,1.3223,1.0884,1.3229600000000001,0.95478,0.9972199999999999,1.06506,0.97384,1.1781,0.9031,1.02444,3,29,offshore_wind_fixed_fixed_oandm
150,1.00854,1.55754,0.87226,1.2875200000000002,1.01794,1.01704,1.0282,1.0165199999999999,0.9863,1.0154,0.99346,1.028,1.0712,1.01148,1.2450400000000001,0.8209,1.16084,1.0277,0.99088,1.0197,0.9731,1.1253,1.1427,1.06868,1.027,1.17362,0.80914,1.2143,0.9986,1.3223,1.0884,1.3229600000000001,0.95478,1.0634,1.06506,0.97384,1.1781,0.9031,1.02444,3,30,onshore_wind_cf_mult
151,1.00854,1.55754,0.87226,1.2875200000000002,1.01794,1.01704,1.0282,1.0165199999999999,0.9863,1.0154,0.99346,1.028,1.0712,1.01148,1.2450400000000001,0.8209,1.16084,1.0277,0.99088,1.0197,0.9731,1.1253,1.1427,1.06868,1.027,1.17362,0.80914,1.2143,1.0529,1.3223,1.0884,1.3229600000000001,0.95478,1.0634,1.06506,0.97384,1.1781,0.9031,1.02444,3,31,cf_mult_shared_offshore_wind_fixed_and_floating
152,1.00854,1.55754,0.87226,1.2875200000000002,1.01794,1.01704,1.0282,1.0165199999999999,0.9863,1.0154,0.99346,1.028,1.0712,1.01148,1.2450400000000001,0.8209,1.16084,1.0277,0.99088,1.0197,0.9731,1.1253,1.1427,1.06868,1.027,1.17362,0.80914,1.2143,1.0529,1.3223,1.0884,1.3229600000000001,1.0768199999999999,1.0634,1.06506,0.97384,1.1781,0.9031,1.02444,3,32,offshore_wind_floating_fixed_oandm
153,1.00854,1.55754,0.87226,1.2875200000000002,1.01794,1.01704,1.0282,1.0165199999999999,1.0139,1.0154,0.99346,1.028,1.0712,1.01148,1.2450400000000001,0.8209,1.16084,1.0277,0.99088,1.0197,0.9731,1.1253,1.1427,1.06868,1.027,1.17362,0.80914,1.2143,1.0529,1.3223,1.0884,1.3229600000000001,1.0768199999999999,1.0634,1.06506,0.97384,1.1781,0.9031,1.02444,3,33,coal_new_fom
154,1.00854,1.55754,0.87226,1.2875200000000002,1.01794,1.01704,1.0282,1.0165199999999999,1.0139,1.0154,0.99346,1.028,1.0712,1.01148,1.2450400000000001,0.8209,1.16084,1.0277,0.99088,1.0197,0.9731,1.1253,1.1427,1.06868,1.027,1.17362,1.07656,1.2143,1.0529,1.3223,1.0884,1.3229600000000001,1.0768199999999999,1.0634,1.06506,0.97384,1.1781,0.9031,1.02444,3,34,nuclear_fom
155,1.00854,1.55754,0.87226,1.2875200000000002,1.01794,1.01704,1.0282,1.0165199999999999,1.0139,1.0154,0.99346,1.028,1.0712,1.01148,1.2450400000000001,1.13548,1.16084,1.0277,0.99088,1.0197,0.9731,1.1253,1.1427,1.06868,1.027,1.17362,1.07656,1.2143,1.0529,1.3223,1.0884,1.3229600000000001,1.0768199999999999,1.0634,1.06506,0.97384,1.1781,0.9031,1.02444,3,35,csp_fom
156,1.00854,1.55754,0.87226,1.2875200000000002,1.01794,1.01704,1.0282,1.0165199999999999,1.0139,1.0154,0.99346,1.028,1.0712,1.01148,1.2450400000000001,1.13548,1.16084,1.0277,1.0522,1.0197,0.9731,1.1253,1.1427,1.06868,1.027,1.17362,1.07656,1.2143,1.0529,1.3223,1.0884,1.3229600000000001,1.0768199999999999,1.0634,1.06506,0.97384,1.1781,0.9031,1.02444,3,36,gas_cc_fom
157,1.00854,1.55754,0.87226,1.2875200000000002,1.01794,1.01704,1.0282,1.0165199999999999,1.0139,1.0154,0.99346,1.028,1.0712,1.01148,1.2450400000000001,1.13548,1.16084,1.0277,1.0522,1.0197,0.9731,1.1253,1.1427,1.06868,1.027,1.17362,1.07656,1.2143,1.0529,1.3223,1.0884,1.3229600000000001,1.0768199999999999,1.0634,1.06506,0.97384,1.1781,1.04116,1.02444,3,37,upv_fom
158,1.00854,1.55754,0.87226,1.2875200000000002,1.01794,1.01704,1.0282,1.0165199999999999,1.0139,1.0154,0.99346,1.028,1.0712,1.01148,1.2450400000000001,1.13548,1.16084,1.0277,1.0522,1.0197,1.00544,1.1253,1.1427,1.06868,1.027,1.17362,1.07656,1.2143,1.0529,1.3223,1.0884,1.3229600000000001,1.0768199999999999,1.0634,1.06506,0.97384,1.1781,1.04116,1.02444,3,38,gas_cc_heatrate
159,1.00854,1.55754,0.87226,1.2875200000000002,1.01794,1.01704,1.0282,1.0165199999999999,1.0139,1.0154,1.0327,1.028,1.0712,1.01148,1.2450400000000001,1.13548,1.16084,1.0277,1.0522,1.0197,1.00544,1.1253,1.1427,1.06868,1.027,1.17362,1.07656,1.2143,1.0529,1.3223,1.0884,1.3229600000000001,1.0768199999999999,1.0634,1.06506,0.97384,1.1781,1.04116,1.02444,3,39,coal_ccs_capcost
160,0.9579,0.6729,0.76564,1.04996,0.9709,0.99472,0.99472,0.98448,0.9771,0.9853,0.9673,0.9721,0.98576,0.96396,0.94588,0.8209,1.09826,0.98346,0.97044,0.9807,0.9731,0.8747,0.8572,0.93152,0.955,1.03488,0.72,0.78574,0.9624,0.7848,0.9212,0.85004,0.99546,0.9972199999999999,1.02284,0.8724799999999999,0.9489,0.99514,0.98172,4,0,
